Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""TC_Profile/TC2_Access-Edit-Profile-Page""), [:], STOP_ON_FAILURE)",,,,2023-09-05 04:23:03,2023-09-05 04:23:27,24.540s,PASSED
"tap(findTestObject(""Profile/btn_edit-profile""), 0)",,,,2023-09-05 04:23:27,2023-09-05 04:23:29,1.746s,PASSED
"tap(findTestObject(""Profile/Edit Profile/btn_name-section-edit_profile""), 0)",,,,2023-09-05 04:23:29,2023-09-05 04:23:31,2.293s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Name/card_name-form-edit_profile""), 0)",,,,2023-09-05 04:23:31,2023-09-05 04:23:32,0.188s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Name/txt_title-card-name-edit_profile""), 0)",,,,2023-09-05 04:23:32,2023-09-05 04:23:32,0.249s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Name/btn_cancel-name-form-edit_profile""), 0)",,,,2023-09-05 04:23:32,2023-09-05 04:23:32,0.568s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Name/btn_ok-name-form-edit_profile""), 0)",,,,2023-09-05 04:23:32,2023-09-05 04:23:33,0.239s,PASSED
"setText(findTestObject(""Profile/Edit Profile/Section/Name/input_name-form-edit_profile""), name, 0)",,,,2023-09-05 04:23:33,2023-09-05 04:23:34,0.835s,PASSED
"tap(findTestObject(""Profile/Edit Profile/Section/Name/btn_ok-name-form-edit_profile""), 0)",,,,2023-09-05 04:23:34,2023-09-05 04:23:34,0.595s,PASSED
"tap(findTestObject(""Profile/Edit Profile/btn_email-section-edit_profile""), 0)",,,,2023-09-05 04:23:34,2023-09-05 04:23:36,1.852s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Email/card_email-form-edit_profile""), 0)",,,,2023-09-05 04:23:36,2023-09-05 04:23:36,0.342s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Email/txt_title-card-email-edit_profile""), 0)",,,,2023-09-05 04:23:36,2023-09-05 04:23:37,0.255s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Email/btn_cancel-email-form-edit_profile""), 0)",,,,2023-09-05 04:23:37,2023-09-05 04:23:37,0.564s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Email/btn_ok-email-form-edit_profile""), 0)",,,,2023-09-05 04:23:37,2023-09-05 04:23:37,0.325s,PASSED
"setText(findTestObject(""Profile/Edit Profile/Section/Email/input_email-form-edit_profile""), validEmail, 0)",,,,2023-09-05 04:23:37,2023-09-05 04:23:38,0.818s,PASSED
"tap(findTestObject(""Profile/Edit Profile/Section/Email/btn_ok-email-form-edit_profile""), 0)",,,,2023-09-05 04:23:38,2023-09-05 04:23:39,0.620s,PASSED
"tap(findTestObject(""Profile/Edit Profile/btn_phone-number-section-edit_profile""), 0)",,,,2023-09-05 04:23:39,2023-09-05 04:23:40,1.556s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Phone Number/card_pn-form-edit_profile""), 0)",,,,2023-09-05 04:23:40,2023-09-05 04:23:41,0.306s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Phone Number/txt_title-card-pn-edit_profile""), 0)",,,,2023-09-05 04:23:41,2023-09-05 04:23:41,0.319s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Phone Number/btn_cancel-pn-form-edit_profile""), 0)",,,,2023-09-05 04:23:41,2023-09-05 04:23:42,0.449s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Phone Number/btn_ok-pn-form-edit_profile""), 0)",,,,2023-09-05 04:23:42,2023-09-05 04:23:42,0.302s,PASSED
"setText(findTestObject(""Profile/Edit Profile/Section/Phone Number/input_pn-form-edit_profile""), phoneNumber, 0)",,,,2023-09-05 04:23:42,2023-09-05 04:23:43,0.785s,PASSED
"tap(findTestObject(""Profile/Edit Profile/Section/Phone Number/btn_ok-pn-form-edit_profile""), 0)",,,,2023-09-05 04:23:43,2023-09-05 04:23:43,0.847s,PASSED
"tap(findTestObject(""Profile/Edit Profile/btn_address-form-edit_profile""), 0)",,,,2023-09-05 04:23:43,2023-09-05 04:23:45,1.558s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Address/card_address-form-edit_profile""), 0)",,,,2023-09-05 04:23:45,2023-09-05 04:23:45,0.259s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Address/txt_title-card-address-edit_profile""), 0)",,,,2023-09-05 04:23:45,2023-09-05 04:23:46,0.284s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Address/btn_cancel-address-form-edit_profile""), 0)",,,,2023-09-05 04:23:46,2023-09-05 04:23:46,0.297s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Address/btn_ok-address-form-edit_profile""), 0)",,,,2023-09-05 04:23:46,2023-09-05 04:23:46,0.414s,PASSED
"setText(findTestObject(""Profile/Edit Profile/Section/Address/input_address-form-edit_profile""), address, 0)",,,,2023-09-05 04:23:46,2023-09-05 04:23:47,0.794s,PASSED
"tap(findTestObject(""Profile/Edit Profile/Section/Address/btn_ok-address-form-edit_profile""), 0)",,,,2023-09-05 04:23:47,2023-09-05 04:23:48,1.192s,PASSED
"callTestCase(findTestCase(""Reusable-Test/TC0_Terminate-App""), [:], STOP_ON_FAILURE)",,,,2023-09-05 04:23:48,2023-09-05 04:23:49,0.952s,PASSED
