Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""Profile/icon_order-history-profile""), 0)",,,,2023-09-05 04:08:12,2023-09-05 04:08:13,1.577s,PASSED
"verifyElementVisible(findTestObject(""Profile/txt_order-history-profile""), 0)",,,,2023-09-05 04:08:13,2023-09-05 04:08:14,0.367s,PASSED
"verifyElementVisible(findTestObject(""Profile/btn_order-history-profile""), 0)",,,,2023-09-05 04:08:14,2023-09-05 04:08:14,0.444s,PASSED
"verifyElementVisible(findTestObject(""Profile/icon_rate-us-profile""), 0)",,,,2023-09-05 04:08:14,2023-09-05 04:08:14,0.385s,PASSED
"verifyElementVisible(findTestObject(""Profile/txt_rate-us-profile""), 0)",,,,2023-09-05 04:08:14,2023-09-05 04:08:15,0.368s,PASSED
"verifyElementVisible(findTestObject(""Profile/btn_rate-us-profile""), 0)",,,,2023-09-05 04:08:15,2023-09-05 04:08:15,0.292s,PASSED
"verifyElementVisible(findTestObject(""Profile/icon_share-profile""), 0)",,,,2023-09-05 04:08:15,2023-09-05 04:08:15,0.316s,PASSED
"verifyElementVisible(findTestObject(""Profile/txt_share-profile""), 0)",,,,2023-09-05 04:08:15,2023-09-05 04:08:16,0.309s,PASSED
"verifyElementVisible(findTestObject(""Profile/btn_share-profile""), 0)",,,,2023-09-05 04:08:16,2023-09-05 04:08:16,0.314s,PASSED
"verifyElementVisible(findTestObject(""Profile/icon_privacy-policy-profile""), 0)",,,,2023-09-05 04:08:16,2023-09-05 04:08:16,0.331s,PASSED
"verifyElementVisible(findTestObject(""Profile/txt_privacy-policy-profile""), 0)",,,,2023-09-05 04:08:16,2023-09-05 04:08:17,0.307s,PASSED
"verifyElementVisible(findTestObject(""Profile/btn_privacy-policy-profile""), 0)",,,,2023-09-05 04:08:17,2023-09-05 04:08:17,0.319s,PASSED
"callTestCase(findTestCase(""Reusable-Test/TC0_Terminate-App""), [:], STOP_ON_FAILURE)",,,,2023-09-05 04:08:17,2023-09-05 04:08:18,0.948s,PASSED
,,,,,,,
Test Cases/TC_Profile/TC2_Access-Edit-Profile-Page,,,,2023-09-05 04:08:18,2023-09-05 04:08:41,23.480s,PASSED
"callTestCase(findTestCase(""TC_Profile/TC1_Access-Profile-Page""), [:], STOP_ON_FAILURE)",,,,2023-09-05 04:08:19,2023-09-05 04:08:38,19.329s,PASSED
"tap(findTestObject(""Profile/btn_edit-profile""), 0)",,,,2023-09-05 04:08:38,2023-09-05 04:08:38,0.345s,PASSED
"extractedTitleUserProfile = getText(findTestObject(""Profile/Edit Profile/txt_title-user_profile-edit_profile""), 0)",,Get displayed txt on the dialog,,2023-09-05 04:08:38,2023-09-05 04:08:40,1.412s,PASSED
"verifyEqual(extractedTitleUserProfile, ""User Profile"")",,Verify if displayed txt is correct,,2023-09-05 04:08:40,2023-09-05 04:08:40,0.006s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-form-edit_profile""), 0)",,,,2023-09-05 04:08:40,2023-09-05 04:08:40,0.251s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-name-section-edit_profile""), 0)",,,,2023-09-05 04:08:40,2023-09-05 04:08:40,0.260s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-email-section-edit_profile""), 0)",,,,2023-09-05 04:08:40,2023-09-05 04:08:41,0.465s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-phone-number-section-edit_profile""), 0)",,,,2023-09-05 04:08:41,2023-09-05 04:08:41,0.271s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-address-section-edit_profile""), 0)",,,,2023-09-05 04:08:41,2023-09-05 04:08:41,0.270s,PASSED
"callTestCase(findTestCase(""Reusable-Test/TC0_Terminate-App""), [:], STOP_ON_FAILURE)",,,,2023-09-05 04:08:41,2023-09-05 04:08:41,0.239s,PASSED
,,,,,,,
Test Cases/TC_Profile/TC3_Edit-Profile-Page,,,,2023-09-05 04:08:42,2023-09-05 04:09:24,42.679s,FAILED
"callTestCase(findTestCase(""TC_Profile/TC2_Access-Edit-Profile-Page""), [:], STOP_ON_FAILURE)",,,,2023-09-05 04:08:42,2023-09-05 04:09:24,41.992s,FAILED
