Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Home Shopping/Samsung Galaxy S10/btn_product-add-cart_home-shopping""), 0)",,,,2023-09-08 09:59:29,2023-09-08 09:59:29,0.235s,PASSED
"verifyElementVisible(findTestObject(""Home Shopping/Samsung Galaxy S10/card_product-order-samsung-s10-home_shopping""), 0)",,,,2023-09-08 09:59:29,2023-09-08 09:59:30,1.089s,PASSED
"setText(findTestObject(""Home Shopping/Samsung Galaxy S10/input_product-order-samsung-s10-home_shopping""), ""5"", 0)",,,,2023-09-08 09:59:30,2023-09-08 09:59:31,0.698s,PASSED
"tap(findTestObject(""Home Shopping/Samsung Galaxy S10/btn_product-add-order-samsung-s10_home-shopping""), 0)",,,,2023-09-08 09:59:31,2023-09-08 09:59:32,0.596s,PASSED
"tap(findTestObject(""Home Shopping/Samsung Galaxy S10/btn_product-cart-home_shopping""), 0)",,,,2023-09-08 09:59:32,2023-09-08 09:59:32,0.667s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_title-shopping-cart_cart""), 0)",,,,2023-09-08 09:59:32,2023-09-08 09:59:33,0.825s,PASSED
"verifyElementVisible(findTestObject(""Cart/btn_back-to-home-cart""), 0)",,,,2023-09-08 09:59:33,2023-09-08 09:59:33,0.206s,PASSED
"verifyElementVisible(findTestObject(""Cart/btn_delete-all-items-cart""), 0)",,,,2023-09-08 09:59:33,2023-09-08 09:59:34,0.187s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/list_of-products-shooping-cart_cart""), 0)",,,,2023-09-08 09:59:34,2023-09-08 09:59:34,0.184s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/image_product-samsung-shopping-cart_cart""), 0)",,,,2023-09-08 09:59:34,2023-09-08 09:59:34,0.151s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_product-title-samsung-shopping-cart_cart""), 0)",,,,2023-09-08 09:59:34,2023-09-08 09:59:34,0.144s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_product-price-4.495usd-samsung-shopping-cart""), 0)",,,,2023-09-08 09:59:34,2023-09-08 09:59:34,0.137s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_product-count-899usdx5-samsung-shopping-cart""), 0)",,,,2023-09-08 09:59:34,2023-09-08 09:59:34,0.119s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_tax10-shopping-cart_cart""), 0)",,,,2023-09-08 09:59:34,2023-09-08 09:59:34,0.143s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_total-price-shopping-cart_cart""), 0)",,,,2023-09-08 09:59:34,2023-09-08 09:59:35,0.138s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/btn_checkout-shopping-cart_cart""), 0)",,,,2023-09-08 09:59:35,2023-09-08 09:59:35,0.173s,PASSED
"tap(findTestObject(""Cart/btn_checkout-product-cart""), 0)",,,,2023-09-08 09:59:35,2023-09-08 09:59:35,0.212s,PASSED
,,,,,,,
Test Cases/TC_Cart/TC3_Checkout-Product,,,,2023-09-08 09:59:35,2023-09-08 10:00:13,37.923s,FAILED
"callTestCase(findTestCase(""TC_Cart/TC2_Order-Product""), [:], STOP_ON_FAILURE)",,,,2023-09-08 09:59:35,2023-09-08 10:00:13,37.642s,FAILED
