Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""TC_Profile/TC1_Access-Profile-Page""), [:], STOP_ON_FAILURE)",,,,2023-09-06 05:51:30,2023-09-06 05:52:46,1m - 16.466s,PASSED
"tap(findTestObject(""Profile/btn_edit-profile""), 0)",,,,2023-09-06 05:52:46,2023-09-06 05:52:46,0.352s,PASSED
"extractedTitleUserProfile = getText(findTestObject(""Profile/Edit Profile/txt_title-user_profile-edit_profile""), 0)",,Get displayed txt on the dialog,,2023-09-06 05:52:46,2023-09-06 05:52:48,1.332s,PASSED
"verifyEqual(extractedTitleUserProfile, ""User Profile"")",,Verify if displayed txt is correct,,2023-09-06 05:52:48,2023-09-06 05:52:48,0.004s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-form-edit_profile""), 0)",,,,2023-09-06 05:52:48,2023-09-06 05:52:48,0.224s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-name-section-edit_profile""), 0)",,,,2023-09-06 05:52:48,2023-09-06 05:52:48,0.159s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-email-section-edit_profile""), 0)",,,,2023-09-06 05:52:48,2023-09-06 05:52:48,0.137s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-phone-number-section-edit_profile""), 0)",,,,2023-09-06 05:52:48,2023-09-06 05:52:48,0.160s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-address-section-edit_profile""), 0)",,,,2023-09-06 05:52:48,2023-09-06 05:52:49,0.494s,PASSED
"tap(findTestObject(""Profile/Edit Profile/btn_back-edit_profile""), 0)",,,,2023-09-06 05:52:49,2023-09-06 05:52:49,0.303s,PASSED
,,,,,,,
Test Cases/TC_Profile/TC3_Edit-Profile-Page,,,,2023-09-06 05:52:49,2023-09-06 05:54:28,1m - 38.537s,PASSED
"callTestCase(findTestCase(""TC_Profile/TC2_Access-Edit-Profile-Page""), [:], STOP_ON_FAILURE)",,,,2023-09-06 05:52:49,2023-09-06 05:54:09,1m - 19.589s,PASSED
"tap(findTestObject(""Profile/btn_edit-profile""), 0)",,,,2023-09-06 05:54:09,2023-09-06 05:54:10,1.396s,PASSED
"tap(findTestObject(""Profile/Edit Profile/btn_name-section-edit_profile""), 0)",,,,2023-09-06 05:54:10,2023-09-06 05:54:13,2.337s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Name/card_name-form-edit_profile""), 0)",,,,2023-09-06 05:54:13,2023-09-06 05:54:13,0.108s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Name/txt_title-card-name-edit_profile""), 0)",,,,2023-09-06 05:54:13,2023-09-06 05:54:13,0.114s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Name/btn_cancel-name-form-edit_profile""), 0)",,,,2023-09-06 05:54:13,2023-09-06 05:54:13,0.177s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Name/btn_ok-name-form-edit_profile""), 0)",,,,2023-09-06 05:54:13,2023-09-06 05:54:13,0.139s,PASSED
"setText(findTestObject(""Profile/Edit Profile/Section/Name/input_name-form-edit_profile""), name, 0)",,,,2023-09-06 05:54:13,2023-09-06 05:54:14,1.139s,PASSED
"tap(findTestObject(""Profile/Edit Profile/Section/Name/btn_ok-name-form-edit_profile""), 0)",,,,2023-09-06 05:54:15,2023-09-06 05:54:16,1.233s,PASSED
"tap(findTestObject(""Profile/Edit Profile/btn_email-section-edit_profile""), 0)",,,,2023-09-06 05:54:16,2023-09-06 05:54:17,1.014s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Email/card_email-form-edit_profile""), 0)",,,,2023-09-06 05:54:17,2023-09-06 05:54:17,0.276s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Email/txt_title-card-email-edit_profile""), 0)",,,,2023-09-06 05:54:17,2023-09-06 05:54:17,0.149s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Email/btn_cancel-email-form-edit_profile""), 0)",,,,2023-09-06 05:54:17,2023-09-06 05:54:17,0.205s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Email/btn_ok-email-form-edit_profile""), 0)",,,,2023-09-06 05:54:17,2023-09-06 05:54:18,0.232s,PASSED
"setText(findTestObject(""Profile/Edit Profile/Section/Email/input_email-form-edit_profile""), validEmail, 0)",,,,2023-09-06 05:54:18,2023-09-06 05:54:19,0.973s,PASSED
"tap(findTestObject(""Profile/Edit Profile/Section/Email/btn_ok-email-form-edit_profile""), 0)",,,,2023-09-06 05:54:19,2023-09-06 05:54:20,1.363s,PASSED
"tap(findTestObject(""Profile/Edit Profile/btn_phone-number-section-edit_profile""), 0)",,,,2023-09-06 05:54:20,2023-09-06 05:54:21,1.158s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Phone Number/card_pn-form-edit_profile""), 0)",,,,2023-09-06 05:54:21,2023-09-06 05:54:21,0.200s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Phone Number/txt_title-card-pn-edit_profile""), 0)",,,,2023-09-06 05:54:21,2023-09-06 05:54:22,0.201s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Phone Number/btn_cancel-pn-form-edit_profile""), 0)",,,,2023-09-06 05:54:22,2023-09-06 05:54:22,0.191s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Phone Number/btn_ok-pn-form-edit_profile""), 0)",,,,2023-09-06 05:54:22,2023-09-06 05:54:22,0.482s,PASSED
"setText(findTestObject(""Profile/Edit Profile/Section/Phone Number/input_pn-form-edit_profile""), phoneNumber, 0)",,,,2023-09-06 05:54:22,2023-09-06 05:54:23,0.754s,PASSED
"tap(findTestObject(""Profile/Edit Profile/Section/Phone Number/btn_ok-pn-form-edit_profile""), 0)",,,,2023-09-06 05:54:23,2023-09-06 05:54:24,0.703s,PASSED
"tap(findTestObject(""Profile/Edit Profile/btn_address-form-edit_profile""), 0)",,,,2023-09-06 05:54:24,2023-09-06 05:54:25,1.635s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Address/card_address-form-edit_profile""), 0)",,,,2023-09-06 05:54:25,2023-09-06 05:54:25,0.194s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Address/txt_title-card-address-edit_profile""), 0)",,,,2023-09-06 05:54:25,2023-09-06 05:54:26,0.151s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Address/btn_cancel-address-form-edit_profile""), 0)",,,,2023-09-06 05:54:26,2023-09-06 05:54:26,0.124s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Address/btn_ok-address-form-edit_profile""), 0)",,,,2023-09-06 05:54:26,2023-09-06 05:54:26,0.121s,PASSED
"setText(findTestObject(""Profile/Edit Profile/Section/Address/input_address-form-edit_profile""), address, 0)",,,,2023-09-06 05:54:26,2023-09-06 05:54:27,0.737s,PASSED
"tap(findTestObject(""Profile/Edit Profile/Section/Address/btn_ok-address-form-edit_profile""), 0)",,,,2023-09-06 05:54:27,2023-09-06 05:54:27,0.657s,PASSED
"callTestCase(findTestCase(""Reusable-Test/TC0_Terminate-App""), [:], STOP_ON_FAILURE)",,,,2023-09-06 05:54:27,2023-09-06 05:54:28,0.457s,PASSED
