Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_title-shopping-cart_cart""), 0)",,,,2023-09-08 09:40:37,2023-09-08 09:40:38,1.039s,PASSED
"verifyElementVisible(findTestObject(""Cart/btn_back-to-home-cart""), 0)",,,,2023-09-08 09:40:38,2023-09-08 09:40:39,0.319s,PASSED
"verifyElementVisible(findTestObject(""Cart/btn_delete-all-items-cart""), 0)",,,,2023-09-08 09:40:39,2023-09-08 09:40:39,0.256s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/list_of-products-shooping-cart_cart""), 0)",,,,2023-09-08 09:40:39,2023-09-08 09:40:39,0.260s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/image_product-samsung-shopping-cart_cart""), 0)",,,,2023-09-08 09:40:39,2023-09-08 09:40:39,0.262s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_product-title-samsung-shopping-cart_cart""), 0)",,,,2023-09-08 09:40:39,2023-09-08 09:40:40,0.259s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_product-price-4.495usd-samsung-shopping-cart""), 0)",,,,2023-09-08 09:40:40,2023-09-08 09:40:40,0.243s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_product-count-899usdx5-samsung-shopping-cart""), 0)",,,,2023-09-08 09:40:40,2023-09-08 09:40:40,0.258s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_tax10-shopping-cart_cart""), 0)",,,,2023-09-08 09:40:40,2023-09-08 09:40:40,0.232s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_total-price-shopping-cart_cart""), 0)",,,,2023-09-08 09:40:40,2023-09-08 09:40:41,0.208s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/btn_checkout-shopping-cart_cart""), 0)",,,,2023-09-08 09:40:41,2023-09-08 09:40:41,0.257s,PASSED
,,,,,,,
Test Cases/TC_Cart/TC3_Checkout-Product,,,,2023-09-08 09:40:41,2023-09-08 09:41:24,43.316s,FAILED
"callTestCase(findTestCase(""TC_Cart/TC2_Order-Product""), [:], STOP_ON_FAILURE)",,,,2023-09-08 09:40:42,2023-09-08 09:41:24,42.622s,FAILED
