Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Home Shopping/Samsung Galaxy S10/btn_product-add-order-samsung-s10_home-shopping""), 0)",,,,2023-09-08 11:21:02,2023-09-08 11:21:02,0.590s,PASSED
"tap(findTestObject(""Home Shopping/Samsung Galaxy S10/btn_product-cart-home_shopping""), 0)",,,,2023-09-08 11:21:02,2023-09-08 11:21:03,0.674s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_title-shopping-cart_cart""), 0)",,,,2023-09-08 11:21:03,2023-09-08 11:21:04,0.900s,PASSED
"verifyElementVisible(findTestObject(""Cart/btn_back-to-home-cart""), 0)",,,,2023-09-08 11:21:04,2023-09-08 11:21:04,0.170s,PASSED
"verifyElementVisible(findTestObject(""Cart/btn_delete-all-items-cart""), 0)",,,,2023-09-08 11:21:04,2023-09-08 11:21:04,0.166s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/list_of-products-shooping-cart_cart""), 0)",,,,2023-09-08 11:21:04,2023-09-08 11:21:04,0.159s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/image_product-samsung-shopping-cart_cart""), 0)",,,,2023-09-08 11:21:04,2023-09-08 11:21:04,0.139s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_product-title-samsung-shopping-cart_cart""), 0)",,,,2023-09-08 11:21:04,2023-09-08 11:21:05,0.102s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_product-price-4.495usd-samsung-shopping-cart""), 0)",,,,2023-09-08 11:21:05,2023-09-08 11:21:05,0.110s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_product-count-899usdx5-samsung-shopping-cart""), 0)",,,,2023-09-08 11:21:05,2023-09-08 11:21:05,0.141s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_tax10-shopping-cart_cart""), 0)",,,,2023-09-08 11:21:05,2023-09-08 11:21:05,0.106s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_total-price-shopping-cart_cart""), 0)",,,,2023-09-08 11:21:05,2023-09-08 11:21:05,0.108s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/btn_checkout-shopping-cart_cart""), 0)",,,,2023-09-08 11:21:05,2023-09-08 11:21:05,0.136s,PASSED
"tap(findTestObject(""Cart/btn_checkout-product-cart""), 0)",,,,2023-09-08 11:21:05,2023-09-08 11:21:05,0.192s,PASSED
"callTestCase(findTestCase(""TC_Cart/TC3_Checkout-Product""), [:], STOP_ON_FAILURE)",,,,2023-09-08 11:21:05,2023-09-08 11:21:22,17.118s,PASSED
,,,,,,,
Test Cases/TC_Cart/TC3_Checkout-Product,,,,2023-09-08 11:21:22,2023-09-08 11:21:53,31.041s,FAILED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/txt_titile-checkout-page_checkout""), 0)",,,,2023-09-08 11:21:22,2023-09-08 11:21:53,31.031s,FAILED
