Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyEqual(extractedTitleUserProfile, ""User Profile"")",,Verify if displayed txt is correct,,2023-09-08 07:57:13,2023-09-08 07:57:13,0.002s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-form-edit_profile""), 0)",,,,2023-09-08 07:57:13,2023-09-08 07:57:13,0.127s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-name-section-edit_profile""), 0)",,,,2023-09-08 07:57:13,2023-09-08 07:57:13,0.162s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-email-section-edit_profile""), 0)",,,,2023-09-08 07:57:13,2023-09-08 07:57:14,0.166s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-phone-number-section-edit_profile""), 0)",,,,2023-09-08 07:57:14,2023-09-08 07:57:14,0.164s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-address-section-edit_profile""), 0)",,,,2023-09-08 07:57:14,2023-09-08 07:57:14,0.139s,PASSED
"tap(findTestObject(""Profile/Edit Profile/btn_back-edit_profile""), 0)",,,,2023-09-08 07:57:14,2023-09-08 07:57:14,0.324s,PASSED
,,,,,,,
Test Cases/TC_Profile/TC3_Edit-Profile-Page,,,,2023-09-08 07:57:14,2023-09-08 07:57:36,22.184s,ERROR
"callTestCase(findTestCase(""TC_Profile/TC2_Access-Edit-Profile-Page""), [:], STOP_ON_FAILURE)",,,,2023-09-08 07:57:15,2023-09-08 07:57:29,14.520s,PASSED
"tap(findTestObject(""Profile/btn_edit-profile""), 0)",,,,2023-09-08 07:57:29,2023-09-08 07:57:31,1.431s,PASSED
"tap(findTestObject(""Profile/Edit Profile/btn_name-section-edit_profile""), 0)",,,,2023-09-08 07:57:31,2023-09-08 07:57:32,1.907s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Name/card_name-form-edit_profile""), 0)",,,,2023-09-08 07:57:32,2023-09-08 07:57:33,0.123s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Name/txt_title-card-name-edit_profile""), 0)",,,,2023-09-08 07:57:33,2023-09-08 07:57:33,0.144s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Name/btn_cancel-name-form-edit_profile""), 0)",,,,2023-09-08 07:57:33,2023-09-08 07:57:33,0.173s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Name/btn_ok-name-form-edit_profile""), 0)",,,,2023-09-08 07:57:33,2023-09-08 07:57:33,0.171s,PASSED
"setText(findTestObject(""Profile/Edit Profile/Section/Name/input_name-form-edit_profile""), name, 0)",,,,2023-09-08 07:57:33,2023-09-08 07:57:34,0.674s,PASSED
"tap(findTestObject(""Profile/Edit Profile/Section/Name/btn_ok-name-form-edit_profile""), 0)",,,,2023-09-08 07:57:34,2023-09-08 07:57:34,0.580s,PASSED
"tap(findTestObject(""Profile/Edit Profile/btn_email-section-edit_profile""), 0)",,,,2023-09-08 07:57:34,2023-09-08 07:57:36,1.459s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Email/card_email-form-edit_profile""), 0)",,,,2023-09-08 07:57:36,2023-09-08 07:57:36,0.142s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Email/txt_title-card-email-edit_profile""), 0)",,,,2023-09-08 07:57:36,2023-09-08 07:57:36,0.104s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Email/btn_cancel-email-form-edit_profile""), 0)",,,,2023-09-08 07:57:36,2023-09-08 07:57:36,0.110s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Email/btn_ok-email-form-edit_profile""), 0)",,,,2023-09-08 07:57:36,2023-09-08 07:57:36,0.125s,PASSED
"setText(findTestObject(""Profile/Edit Profile/Section/Email/input_email-form-edit_profile""), validEmail, 0)",,,,2023-09-08 07:57:36,2023-09-08 07:57:36,0.054s,ERROR
