Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Home Shopping/Samsung Galaxy S10/btn_product-add-order-samsung-s10_home-shopping""), 0)",,,,2023-09-08 11:27:03,2023-09-08 11:27:03,0.631s,PASSED
"tap(findTestObject(""Home Shopping/Samsung Galaxy S10/btn_product-cart-home_shopping""), 0)",,,,2023-09-08 11:27:03,2023-09-08 11:27:04,0.684s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_title-shopping-cart_cart""), 0)",,,,2023-09-08 11:27:04,2023-09-08 11:27:05,0.850s,PASSED
"verifyElementVisible(findTestObject(""Cart/btn_back-to-home-cart""), 0)",,,,2023-09-08 11:27:05,2023-09-08 11:27:05,0.169s,PASSED
"verifyElementVisible(findTestObject(""Cart/btn_delete-all-items-cart""), 0)",,,,2023-09-08 11:27:05,2023-09-08 11:27:05,0.150s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/list_of-products-shooping-cart_cart""), 0)",,,,2023-09-08 11:27:05,2023-09-08 11:27:05,0.154s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/image_product-samsung-shopping-cart_cart""), 0)",,,,2023-09-08 11:27:05,2023-09-08 11:27:05,0.154s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_product-title-samsung-shopping-cart_cart""), 0)",,,,2023-09-08 11:27:05,2023-09-08 11:27:06,0.108s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_product-price-4.495usd-samsung-shopping-cart""), 0)",,,,2023-09-08 11:27:06,2023-09-08 11:27:06,0.139s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_product-count-899usdx5-samsung-shopping-cart""), 0)",,,,2023-09-08 11:27:06,2023-09-08 11:27:06,0.127s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_tax10-shopping-cart_cart""), 0)",,,,2023-09-08 11:27:06,2023-09-08 11:27:06,0.108s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/txt_total-price-shopping-cart_cart""), 0)",,,,2023-09-08 11:27:06,2023-09-08 11:27:06,0.127s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/btn_checkout-shopping-cart_cart""), 0)",,,,2023-09-08 11:27:06,2023-09-08 11:27:06,0.185s,PASSED
"tap(findTestObject(""Cart/btn_checkout-product-cart""), 0)",,,,2023-09-08 11:27:06,2023-09-08 11:27:07,0.244s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/txt_titile-checkout-page_checkout""), 0)",,,,2023-09-08 11:27:07,2023-09-08 11:27:08,1.126s,PASSED
"verifyElementVisible(findTestObject(""Cart/btn_back-to-home-cart""), 0)",,,,2023-09-08 11:27:08,2023-09-08 11:27:08,0.159s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_name-form_checkout""), 0)",,,,2023-09-08 11:27:08,2023-09-08 11:27:08,0.175s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_email-form_checkout""), 0)",,,,2023-09-08 11:27:08,2023-09-08 11:27:08,0.175s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_pn-form_checkout""), 0)",,,,2023-09-08 11:27:08,2023-09-08 11:27:08,0.145s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_address-form_checkout""), 0)",,,,2023-09-08 11:27:08,2023-09-08 11:27:08,0.172s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_shipping-form_checkout""), 0)",,,,2023-09-08 11:27:08,2023-09-08 11:27:09,0.131s,PASSED
"tap(findTestObject(""Cart/Checkout/Checkout Form/input_shipping-form_checkout""), 0)",,,,2023-09-08 11:27:09,2023-09-08 11:27:10,1.156s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_list-shipping-tnt-form_checkout""), 0)",,,,2023-09-08 11:27:10,2023-09-08 11:27:10,0.113s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_list-shipping-dhl-form_checkout""), 0)",,,,2023-09-08 11:27:10,2023-09-08 11:27:10,0.128s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_list-shipping-fedex-form_checkout""), 0)",,,,2023-09-08 11:27:10,2023-09-08 11:27:10,0.123s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_list-shipping-ups-form_checkout""), 0)",,,,2023-09-08 11:27:10,2023-09-08 11:27:10,0.129s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_list-shipping-cod-form_checkout""), 0)",,,,2023-09-08 11:27:10,2023-09-08 11:27:10,0.148s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_list-shipping-paypal-form_checkout""), 0)",,,,2023-09-08 11:27:10,2023-09-08 11:27:11,0.328s,PASSED
"tap(findTestObject(""Cart/Checkout/Checkout Form/input_list-shipping-dhl-form_checkout""), 0)",,,,2023-09-08 11:27:11,2023-09-08 11:27:12,0.828s,PASSED
"scrollToText(""Comment"", STOP_ON_FAILURE)",,,,2023-09-08 11:27:12,2023-09-08 11:27:17,5.203s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_comment-form_checkout""), 0)",,,,2023-09-08 11:27:17,2023-09-08 11:27:17,0.321s,PASSED
"tap(findTestObject(""Cart/Checkout/Checkout Form/btn_process-checkout_checkout""), 0)",,,,2023-09-08 11:27:17,2023-09-08 11:27:17,0.267s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/card_sure-checkout_checkout""), 0)",,,,2023-09-08 11:27:17,2023-09-08 11:27:18,1.061s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/txt_title-process-checkout_checkout""), 0)",,,,2023-09-08 11:27:18,2023-09-08 11:27:19,0.123s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/txt_sure-checkout_checkout""), 0)",,,,2023-09-08 11:27:19,2023-09-08 11:27:19,0.105s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/btn_yes-checkout_checkout""), 0)",,,,2023-09-08 11:27:19,2023-09-08 11:27:19,0.136s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/btn_no-checkout_checkout""), 0)",,,,2023-09-08 11:27:19,2023-09-08 11:27:19,0.109s,PASSED
"tap(findTestObject(""Cart/Checkout/Checkout Form/btn_yes-checkout_checkout""), 0)",,,,2023-09-08 11:27:19,2023-09-08 11:27:19,0.177s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/card_success-checkout_checkout""), 0)",,,,2023-09-08 11:27:19,2023-09-08 11:27:20,0.708s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/txt_congratulation-checkout_checkout""), 0)",,,,2023-09-08 11:27:20,2023-09-08 11:27:20,0.138s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/tx_thanks-order-checkout_checkout""), 0)",,,,2023-09-08 11:27:20,2023-09-08 11:27:20,0.122s,PASSED
"tap(findTestObject(""Cart/Checkout/Checkout Form/btn_ok-success-checkout_checkout""), 0)",,,,2023-09-08 11:27:20,2023-09-08 11:27:24,4.163s,PASSED
"callTestCase(findTestCase(""Reusable-Test/TC0_Terminate-App""), [:], STOP_ON_FAILURE)",,,,2023-09-08 11:27:24,2023-09-08 11:27:25,0.387s,PASSED
