Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""Profile/txt_order-history-profile""), 0)",,,,2023-09-08 12:37:32,2023-09-08 12:37:33,0.348s,PASSED
"verifyElementVisible(findTestObject(""Profile/btn_order-history-profile""), 0)",,,,2023-09-08 12:37:33,2023-09-08 12:37:33,0.434s,PASSED
"verifyElementVisible(findTestObject(""Profile/icon_rate-us-profile""), 0)",,,,2023-09-08 12:37:33,2023-09-08 12:37:33,0.351s,PASSED
"verifyElementVisible(findTestObject(""Profile/txt_rate-us-profile""), 0)",,,,2023-09-08 12:37:33,2023-09-08 12:37:34,0.394s,PASSED
"verifyElementVisible(findTestObject(""Profile/btn_rate-us-profile""), 0)",,,,2023-09-08 12:37:34,2023-09-08 12:37:34,0.342s,PASSED
"verifyElementVisible(findTestObject(""Profile/icon_share-profile""), 0)",,,,2023-09-08 12:37:34,2023-09-08 12:37:35,0.407s,PASSED
"verifyElementVisible(findTestObject(""Profile/txt_share-profile""), 0)",,,,2023-09-08 12:37:35,2023-09-08 12:37:35,0.390s,PASSED
"verifyElementVisible(findTestObject(""Profile/btn_share-profile""), 0)",,,,2023-09-08 12:37:35,2023-09-08 12:37:35,0.402s,PASSED
"verifyElementVisible(findTestObject(""Profile/icon_privacy-policy-profile""), 0)",,,,2023-09-08 12:37:35,2023-09-08 12:37:36,0.363s,PASSED
"verifyElementVisible(findTestObject(""Profile/txt_privacy-policy-profile""), 0)",,,,2023-09-08 12:37:36,2023-09-08 12:37:36,0.314s,PASSED
"verifyElementVisible(findTestObject(""Profile/btn_privacy-policy-profile""), 0)",,,,2023-09-08 12:37:36,2023-09-08 12:37:36,0.293s,PASSED
,,,,,,,
Test Cases/TC_Profile/TC2_Access-Edit-Profile-Page,,,,2023-09-08 12:37:36,2023-09-08 12:38:01,24.800s,PASSED
"callTestCase(findTestCase(""TC_Profile/TC1_Access-Profile-Page""), [:], STOP_ON_FAILURE)",,,,2023-09-08 12:37:37,2023-09-08 12:37:57,19.830s,PASSED
"tap(findTestObject(""Profile/btn_edit-profile""), 0)",,,,2023-09-08 12:37:57,2023-09-08 12:37:57,0.382s,PASSED
"extractedTitleUserProfile = getText(findTestObject(""Profile/Edit Profile/txt_title-user_profile-edit_profile""), 0)",,Get displayed txt on the dialog,,2023-09-08 12:37:57,2023-09-08 12:37:59,1.483s,PASSED
"verifyEqual(extractedTitleUserProfile, ""User Profile"")",,Verify if displayed txt is correct,,2023-09-08 12:37:59,2023-09-08 12:37:59,0.003s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-form-edit_profile""), 0)",,,,2023-09-08 12:37:59,2023-09-08 12:37:59,0.218s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-name-section-edit_profile""), 0)",,,,2023-09-08 12:37:59,2023-09-08 12:37:59,0.277s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-email-section-edit_profile""), 0)",,,,2023-09-08 12:37:59,2023-09-08 12:38:00,0.327s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-phone-number-section-edit_profile""), 0)",,,,2023-09-08 12:38:00,2023-09-08 12:38:00,0.385s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/txt_title-address-section-edit_profile""), 0)",,,,2023-09-08 12:38:00,2023-09-08 12:38:01,0.738s,PASSED
"tap(findTestObject(""Profile/Edit Profile/btn_back-edit_profile""), 0)",,,,2023-09-08 12:38:01,2023-09-08 12:38:01,0.365s,PASSED
,,,,,,,
Test Cases/TC_Profile/TC3_Edit-Profile-Page,,,,2023-09-08 12:38:01,2023-09-08 12:38:45,43.916s,PASSED
"callTestCase(findTestCase(""TC_Profile/TC2_Access-Edit-Profile-Page""), [:], STOP_ON_FAILURE)",,,,2023-09-08 12:38:02,2023-09-08 12:38:25,22.685s,PASSED
"tap(findTestObject(""Profile/btn_edit-profile""), 0)",,,,2023-09-08 12:38:25,2023-09-08 12:38:26,1.607s,PASSED
"tap(findTestObject(""Profile/Edit Profile/btn_name-section-edit_profile""), 0)",,,,2023-09-08 12:38:26,2023-09-08 12:38:28,2.105s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Name/card_name-form-edit_profile""), 0)",,,,2023-09-08 12:38:28,2023-09-08 12:38:29,0.224s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Name/txt_title-card-name-edit_profile""), 0)",,,,2023-09-08 12:38:29,2023-09-08 12:38:29,0.206s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Name/btn_cancel-name-form-edit_profile""), 0)",,,,2023-09-08 12:38:29,2023-09-08 12:38:29,0.246s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Name/btn_ok-name-form-edit_profile""), 0)",,,,2023-09-08 12:38:29,2023-09-08 12:38:30,0.627s,PASSED
"setText(findTestObject(""Profile/Edit Profile/Section/Name/input_name-form-edit_profile""), name, 0)",,,,2023-09-08 12:38:30,2023-09-08 12:38:30,0.815s,PASSED
"tap(findTestObject(""Profile/Edit Profile/Section/Name/btn_ok-name-form-edit_profile""), 0)",,,,2023-09-08 12:38:30,2023-09-08 12:38:32,1.185s,PASSED
"tap(findTestObject(""Profile/Edit Profile/btn_email-section-edit_profile""), 0)",,,,2023-09-08 12:38:32,2023-09-08 12:38:33,1.241s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Email/card_email-form-edit_profile""), 0)",,,,2023-09-08 12:38:33,2023-09-08 12:38:33,0.305s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Email/txt_title-card-email-edit_profile""), 0)",,,,2023-09-08 12:38:33,2023-09-08 12:38:33,0.257s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Email/btn_cancel-email-form-edit_profile""), 0)",,,,2023-09-08 12:38:33,2023-09-08 12:38:34,0.580s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Email/btn_ok-email-form-edit_profile""), 0)",,,,2023-09-08 12:38:34,2023-09-08 12:38:34,0.291s,PASSED
"setText(findTestObject(""Profile/Edit Profile/Section/Email/input_email-form-edit_profile""), validEmail, 0)",,,,2023-09-08 12:38:34,2023-09-08 12:38:35,0.802s,PASSED
"tap(findTestObject(""Profile/Edit Profile/Section/Email/btn_ok-email-form-edit_profile""), 0)",,,,2023-09-08 12:38:35,2023-09-08 12:38:36,0.649s,PASSED
"tap(findTestObject(""Profile/Edit Profile/btn_phone-number-section-edit_profile""), 0)",,,,2023-09-08 12:38:36,2023-09-08 12:38:37,1.536s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Phone Number/card_pn-form-edit_profile""), 0)",,,,2023-09-08 12:38:37,2023-09-08 12:38:38,0.218s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Phone Number/txt_title-card-pn-edit_profile""), 0)",,,,2023-09-08 12:38:38,2023-09-08 12:38:38,0.281s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Phone Number/btn_cancel-pn-form-edit_profile""), 0)",,,,2023-09-08 12:38:38,2023-09-08 12:38:38,0.271s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Phone Number/btn_ok-pn-form-edit_profile""), 0)",,,,2023-09-08 12:38:38,2023-09-08 12:38:39,0.561s,PASSED
"setText(findTestObject(""Profile/Edit Profile/Section/Phone Number/input_pn-form-edit_profile""), phoneNumber, 0)",,,,2023-09-08 12:38:39,2023-09-08 12:38:39,0.791s,PASSED
"tap(findTestObject(""Profile/Edit Profile/Section/Phone Number/btn_ok-pn-form-edit_profile""), 0)",,,,2023-09-08 12:38:39,2023-09-08 12:38:40,0.660s,PASSED
"tap(findTestObject(""Profile/Edit Profile/btn_address-form-edit_profile""), 0)",,,,2023-09-08 12:38:40,2023-09-08 12:38:42,1.547s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Address/card_address-form-edit_profile""), 0)",,,,2023-09-08 12:38:42,2023-09-08 12:38:42,0.256s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Address/txt_title-card-address-edit_profile""), 0)",,,,2023-09-08 12:38:42,2023-09-08 12:38:42,0.275s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Address/btn_cancel-address-form-edit_profile""), 0)",,,,2023-09-08 12:38:42,2023-09-08 12:38:42,0.228s,PASSED
"verifyElementVisible(findTestObject(""Profile/Edit Profile/Section/Address/btn_ok-address-form-edit_profile""), 0)",,,,2023-09-08 12:38:42,2023-09-08 12:38:43,0.420s,PASSED
"setText(findTestObject(""Profile/Edit Profile/Section/Address/input_address-form-edit_profile""), address, 0)",,,,2023-09-08 12:38:43,2023-09-08 12:38:44,0.826s,PASSED
"tap(findTestObject(""Profile/Edit Profile/Section/Address/btn_ok-address-form-edit_profile""), 0)",,,,2023-09-08 12:38:44,2023-09-08 12:38:44,0.638s,PASSED
"callTestCase(findTestCase(""Reusable-Test/TC0_Terminate-App""), [:], STOP_ON_FAILURE)",,,,2023-09-08 12:38:44,2023-09-08 12:38:45,0.811s,PASSED
