Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/txt_title-process-checkout_checkout""), 0)",,,,2023-09-08 12:40:56,2023-09-08 12:40:57,0.286s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/txt_sure-checkout_checkout""), 0)",,,,2023-09-08 12:40:57,2023-09-08 12:40:57,0.250s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/btn_yes-checkout_checkout""), 0)",,,,2023-09-08 12:40:57,2023-09-08 12:40:57,0.237s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/btn_no-checkout_checkout""), 0)",,,,2023-09-08 12:40:57,2023-09-08 12:40:57,0.412s,PASSED
"tap(findTestObject(""Cart/Checkout/Checkout Form/btn_yes-checkout_checkout""), 0)",,,,2023-09-08 12:40:57,2023-09-08 12:40:58,0.307s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/card_success-checkout_checkout""), 0)",,,,2023-09-08 12:40:58,2023-09-08 12:40:58,0.745s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/txt_congratulation-checkout_checkout""), 0)",,,,2023-09-08 12:40:58,2023-09-08 12:40:59,0.241s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/tx_thanks-order-checkout_checkout""), 0)",,,,2023-09-08 12:40:59,2023-09-08 12:40:59,0.263s,PASSED
"tap(findTestObject(""Cart/Checkout/Checkout Form/btn_ok-success-checkout_checkout""), 0)",,,,2023-09-08 12:40:59,2023-09-08 12:41:03,4.147s,PASSED
"callTestCase(findTestCase(""Reusable-Test/TC0_Terminate-App""), [:], STOP_ON_FAILURE)",,,,2023-09-08 12:41:03,2023-09-08 12:41:04,0.840s,PASSED
